# Selection : patch(inlet)
# Faces  :    30
# Area   :    2.540000e-05
# Time        	areaAverage(p)	areaAverage(U)
0.14093       	4.589561e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141163      	4.103825e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141395      	3.625785e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.141628      	3.180552e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.14186       	2.738198e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142093      	2.316440e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142326      	1.933871e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142558      	1.563248e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.142791      	1.253311e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143023      	9.230739e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143256      	6.875036e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143481      	4.457174e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143705      	2.775529e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.143922      	1.051465e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.14414       	1.708619e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144357      	-7.938153e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144566      	-9.307149e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144775      	-1.402770e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.144984      	-9.761697e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145193      	-6.128203e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145393      	4.777303e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145593      	1.314092e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145794      	2.755834e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.145994      	4.255143e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146185      	6.049830e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146375      	8.160833e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146566      	1.037441e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146757      	1.239154e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.146948      	1.517238e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147138      	1.783897e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147329      	2.060480e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.14752       	2.377977e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147711      	2.682585e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.147902      	3.005620e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148092      	3.334732e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148266      	3.694234e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148439      	4.008557e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148613      	4.359507e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148786      	4.700904e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.148959      	5.103280e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149133      	5.501783e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149306      	5.942121e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.14948       	6.370492e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149653      	6.885963e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.149827      	7.343283e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15          	7.808131e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150189      	8.333943e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150377      	8.889596e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150566      	9.444522e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150755      	1.000505e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.150943      	1.052171e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151132      	1.103261e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151321      	1.152196e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151509      	1.193322e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151702      	1.228547e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.151895      	1.262161e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.152088      	1.283593e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.152281      	1.304347e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.152474      	1.312893e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.152667      	1.313832e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15286       	1.307397e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153059      	1.289965e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153257      	1.268099e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153455      	1.234744e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153654      	1.198653e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.153852      	1.154905e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15405       	1.107962e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154255      	1.054083e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154461      	1.000168e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154666      	9.477122e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.154871      	8.937338e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155076      	8.379698e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15529       	7.830543e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155504      	7.375013e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155718      	6.920947e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.155932      	6.530935e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.156146      	6.128895e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.156373      	5.853873e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1566        	5.536743e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.156826      	5.374164e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.157053      	5.124278e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15728       	5.087429e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.157507      	4.874903e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.157733      	4.955079e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15796       	4.781080e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.158187      	4.937989e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.158413      	4.788576e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15864       	4.996949e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.158867      	4.859899e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.159093      	5.153207e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.15932       	5.014958e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.159547      	5.375157e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.159773      	5.237846e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16          	5.658042e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.160233      	5.519837e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.160465      	5.989873e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.160698      	5.874335e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16093       	6.433366e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.161157      	6.327747e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.161384      	6.937495e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16161       	6.855950e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.161837      	7.516940e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.162064      	7.410528e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.162291      	8.176337e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.162517      	8.063403e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.162744      	8.834397e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.162978      	8.740951e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.163212      	9.393255e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.163446      	9.413655e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16368       	9.926375e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.163914      	9.971856e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.164149      	1.034350e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.164383      	1.037333e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.164617      	1.057857e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.164851      	1.052435e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165085      	1.054406e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165319      	1.037394e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165553      	1.017970e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.165787      	9.860113e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166021      	9.465315e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166255      	8.976913e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166489      	8.430472e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166723      	7.806839e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.166957      	7.153914e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167191      	6.484064e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167407      	5.859853e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167623      	5.201422e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.167839      	4.573052e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168056      	3.977613e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168272      	3.466135e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168488      	2.913774e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.168704      	2.462575e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.16892       	1.977532e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.169136      	1.630761e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.169352      	1.287487e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.169568      	1.048923e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.169784      	8.080130e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17          	6.739834e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.170208      	5.668558e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.170417      	4.982169e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.170621      	5.009104e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.170824      	5.026415e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171024      	5.890356e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171219      	6.609266e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171414      	7.995199e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171605      	9.391246e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171796      	1.102655e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.171987      	1.300370e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.172173      	1.495119e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.172359      	1.715946e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.172546      	1.926115e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.172732      	2.174210e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.172918      	2.405623e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173105      	2.654986e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173286      	2.892471e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173468      	3.145374e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173649      	3.375556e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.173831      	3.578167e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174012      	3.757253e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174193      	4.019566e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174375      	4.183008e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174556      	4.411542e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174738      	4.544214e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.174919      	4.787460e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175101      	4.887696e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175282      	5.119667e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175464      	5.196978e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175645      	5.384579e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.175827      	5.490586e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176008      	5.659118e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176189      	5.753736e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176371      	5.911290e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176552      	6.020206e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176734      	6.121782e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.176915      	6.206876e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177097      	6.276704e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177278      	6.339905e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17746       	6.368377e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177641      	6.394427e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.177823      	6.371041e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178004      	6.355160e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178185      	6.284633e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178367      	6.229174e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178548      	6.126467e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.17873       	6.014243e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.178911      	5.846123e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179093      	5.694575e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179274      	5.494475e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179456      	5.287272e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179637      	5.078219e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.179819      	4.829693e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18          	4.631090e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180196      	4.307336e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180396      	4.112005e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180596      	3.803142e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180796      	3.621462e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.180996      	3.351322e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.181201      	3.182858e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.181406      	2.980586e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18161       	2.869934e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18182       	2.765807e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18203       	2.688845e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18224       	2.641165e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182455      	2.633132e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182671      	2.651702e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.182886      	2.722306e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183102      	2.797900e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183324      	2.900719e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183547      	3.035597e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183769      	3.209868e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.183992      	3.376697e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.184214      	3.607602e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.184446      	3.787173e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.184677      	4.100227e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.184909      	4.361450e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18514       	4.680354e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.185372      	4.991733e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.185603      	5.347873e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.185834      	5.640094e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.186054      	6.110049e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.186273      	6.427367e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.186492      	6.882620e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.186711      	7.194275e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.186931      	7.607410e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.18715       	7.893339e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.187369      	8.257083e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.187588      	8.498968e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.187808      	8.765617e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.188027      	8.916745e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.188246      	9.065591e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.188465      	9.116376e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.188685      	9.139802e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.188904      	9.095975e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.189123      	9.019284e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.189342      	8.859257e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.189562      	8.683556e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.189781      	8.448818e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19          	8.196151e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.190233      	7.858946e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.190465      	7.578995e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.190698      	7.267763e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19093       	6.980002e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.191163      	6.747122e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.191395      	6.407500e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.191628      	6.163887e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19186       	5.848648e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.192087      	5.633197e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.192313      	5.333712e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.192539      	5.116214e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.192765      	4.830122e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.192991      	4.638442e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.193217      	4.349999e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.193443      	4.189130e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.193669      	3.936434e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.193895      	3.785614e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.194121      	3.596812e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.194348      	3.425882e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.194565      	3.393609e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.194782      	3.300170e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.195         	3.309019e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.195208      	3.324023e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.195416      	3.383880e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.195625      	3.379049e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.195824      	3.547496e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.196023      	3.622622e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.196221      	3.802697e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19642       	3.946359e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.196609      	4.203294e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.196797      	4.361295e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.196985      	4.599337e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.197174      	4.813172e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.197362      	5.018364e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.197551      	5.226813e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.197739      	5.417904e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.197913      	5.639097e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.198087      	5.784237e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.198261      	5.913875e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.198435      	6.044241e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.198609      	6.152507e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.198783      	6.213745e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.198957      	6.260982e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.19913       	6.279070e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.199304      	6.283468e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.199478      	6.250855e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.199652      	6.222583e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.199826      	6.141331e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.2           	6.057278e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.200182      	5.914410e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.200364      	5.854894e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.200545      	5.687749e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.200727      	5.665685e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.200909      	5.494409e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.201091      	5.447658e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.201273      	5.327083e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.201455      	5.280089e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.201636      	5.179229e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.201822      	5.166310e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.202008      	5.078950e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.202194      	5.085102e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20238       	5.025284e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.202566      	5.086362e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.202752      	5.082118e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.202937      	5.124667e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.203123      	5.156307e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.203309      	5.222043e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.203495      	5.261821e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.203681      	5.343358e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.203867      	5.383511e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.204053      	5.452726e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.204238      	5.476361e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.204424      	5.541123e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20461       	5.527005e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.204796      	5.568929e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.204982      	5.529824e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.205168      	5.529345e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.205354      	5.459503e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.205547      	5.399546e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.205741      	5.291586e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.205934      	5.198212e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.206128      	5.048882e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.206322      	4.912784e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.206515      	4.731353e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.206709      	4.603775e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.206902      	4.376070e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.207096      	4.217505e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20729       	4.018907e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.207483      	3.997655e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.207677      	3.760059e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.20787       	3.698868e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.208064      	3.581794e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.208258      	3.576488e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.208451      	3.592750e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.208645      	3.621613e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.208838      	3.688961e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.209032      	3.826189e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.209226      	3.957298e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.209419      	4.152188e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.209613      	4.376190e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.209806      	4.645846e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21          	4.899286e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.210217      	5.190326e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.210435      	5.593859e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.210657      	5.919185e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21088       	6.290257e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.211102      	6.621898e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.211325      	6.954401e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.211547      	7.227658e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.211775      	7.492680e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
